,Date,User,Tweet
125,2020-09-29 17:16:08+00:00,mkstalin,I wish Hon'ble @MVenkaiahNaidu a speedy recovery from #COVID19 and safe return to good health
126,2020-09-29 17:16:05+00:00,cooney_ian,Another 15 cases of #COVID19 in Roscommon isn't the news we wanted to hear but we CAN still turn this around. There were other counties in a similar situation a few weeks ago and they've managed to stabilise their numbers. We CAN do this. Please follow the guidelines #weareros
127,2020-09-29 17:13:02+00:00,GovMurphy,"Before we confront tomorrow, we have to deal with the challenges of today.

With all NJ is currently facing, this budget will do tremendous good – providing the resources we'll need to build a stronger, fairer, more resilient future as we continue to battle #COVID19. #NJBudget"
128,2020-09-29 17:12:59+00:00,robertbenzie,"The @TorontoStar's @robferguson1 asks Premier Doug Ford ""isn't it a bit late"" to be announcing renovation money for long-term care homes.
#COVID19 
#onpoli"
129,2020-09-29 17:10:21+00:00,damian_from,"Of course the @Conservatives response to the #COVID19 pandemic has been a complete and utter shambles, of course it has.

The Tories aren‘t remotely interested in governing. Their party only exists to gain access to power and money."
130,2020-09-29 17:09:51+00:00,HannahThibedeau,Canada has purchased up tp 7.9 million rapid tests from U.S. based Abbott Laboratories. It is a nasal swab with results in about 13 minutes. Health Canada has not yet approved it for testing. #cdnpoli #COVID19
131,2020-09-29 17:07:35+00:00,robferguson1,NEW: Premier Doug Ford announces new visitor restrictions for nursing homes in high-transmission areas starting Monday to essential visitors and family members who have registered as caregivers only. Each resident can have two caregivers. #COVID19 #onpoli
132,2020-09-29 17:04:09+00:00,roinnslainte,"ACMO @ronan_glynn

“Public buy-in and willingness to adhere to public health guidance remains the frontline of our defence against the spread of #COVID19. The vast majority of people continue to take necessary steps in their everyday activities to protect themselves and others."""
133,2020-09-29 17:03:58+00:00,newschambers,"Department of Health says Acting CMO Ronan Glynn, Philip Nolan and Cillian De Gascun will appear alongside Minister Stephen Donnelly at the #COVID19 committee"
134,2020-09-29 17:03:50+00:00,HughGillanders,"1 additional death reported this evening from #COVID19 - thinking of the mark people make during their lives and the legacy and memories they leave.

363 confirmed cases - to each of them I send positive energy for a full recovery.

#StayFirm #InThisTogether #WearAMask #respect"
135,2020-09-29 17:03:03+00:00,CityCynthia,NEW: Premier Ford says his government has the most robust plan for second wave in the entire country (this has been hotly disputed by opposition who say it's weeks too late and not complete)  #covid19
136,2020-09-29 17:01:22+00:00,RichardTrumka,"The updated legislation introduced by @SpeakerPelosi is a promising, good-faith effort to push negotiations on long-overdue #COVID19 relief forward."
137,2020-09-29 17:01:07+00:00,mehreenzahra,I feel like there are two kinds of people in this world today: those whose relationship survived #coronavirus and those whose didn’t. Which one are you? #modernlove
138,2020-09-29 17:00:50+00:00,draramadoss,Wishing our Vice President Shri @MVenkaiahNaidu ji a speedy recovery after testing positive for #COVID19.
139,2020-09-29 17:00:28+00:00,NARAL,Trump and McConnell are ramming through a #SCOTUS nominee that would take healthcare away from millions. In the middle of a pandemic. When they could be focusing on #COVID19 relief or the 12 million that lost their health insurance over the last 6 months. 🤦‍♀️ #SaveOurHealthcare
140,2020-09-29 16:59:46+00:00,hisanjeevca,"GST Late fee amnesty needs to be extended till 31.03.21 along with relaxation of 16(4), 36(4), 50, 73, 74, 122. many are unable yo pay due to #COVID19
Also extend #gstr9 and #gstr9c till atleast 31.12.2020. #clarifyGSTR9
Extend Itr due date du 18-18
@cbic_india @FinMinIndia"
141,2020-09-29 16:55:45+00:00,newschambers,"Breaking:

One more person has died with COVID19

363 new cases confirmed.

#Covid19Ireland #COVID19"
142,2020-09-29 16:55:15+00:00,ZaraKing,"#BREAKING

363 new confirmed cases. 

1 further death.

117 people in hospital with #Covid 

17 in ICU.

@VirginMediaNews #Covid19Ireland"
143,2020-09-29 16:55:11+00:00,RobOHanrahan,"363 new confirmed cases of #Covid19 reported today in the Republic of Ireland

1 new death reported

5-day average is now 351.4, up from 343.6 yesterday (289 this day last week)

117 confirmed cases in hospitals (rising), 17 confirmed cases in ICU (largely stable in last week)"
144,2020-09-29 16:54:12+00:00,chiluvs1,"Today, I’m at a doctor’s appointment. This woman, a BLACK, FEMALE doctor, is the 1st person to look me in the eye to say, “You have problems in your liver and gut.” I’ve been to hospital after hospital to hear “Oh, you’re just fine.” #longcovid #covid19"
145,2020-09-29 16:54:07+00:00,capt_amarinder,I wish a speedy recovery to Vice President @MVenkaiahNaidu Ji who has tested positive for #Covid19. Get well soon Sir!
146,2020-09-29 16:48:23+00:00,VNarayanasami,Vice President of India Shri @MVenkaiahNaidu is Tested positive for #COVID19.  I pray to God for His speedy recovery .
147,2020-09-29 16:45:31+00:00,HeatherCTV,"NEW: Federal government announces it has signed a deal to secure 7.9 million rapid point of care tests, with results available in 15 minutes. #covid #cdnpoli"
148,2020-09-29 16:44:24+00:00,PTI_News,"2,148 new #coronavirus cases in #Rajasthan, tally 1.33 lakh, active cases 20,376; toll rises to 1,471 with 15 more deaths: Health Dept"
149,2020-09-29 16:40:16+00:00,melodymercadotv,"Take away from tuning into @IAGovernor press conference: 

Iowa breaks with CDC quarantine recommendations: People exposed to #COVID19 will not have to quarantine for 14 days if face coverings were worn properly by both individuals during exposure"
150,2020-09-29 16:40:07+00:00,akhan1437,"Folsom state prison now has 504 #covid cases. Norco prison has 432. Since they’re prisons, no outrage.

But don’t forget that every 8 hr shifts, hundreds of prison staff are coming in &amp; out of these facilities. It’s prison staff who’s bringing covid in &amp; taking covid out to you."
151,2020-09-29 16:39:38+00:00,just1doctorwala,"Are we having community transmission now?
Yes or no?
#Covid19"
152,2020-09-29 16:31:30+00:00,nick_the_geek78,"Hanckock and Johnson should be held accountable for huge damage in the economy, thousands unemployed, loss of our constitutional freedoms,
millions living in fear or in misery.

#covid gave this cabinet the opportunity to display unprecedented ineptitude"
153,2020-09-29 16:25:06+00:00,JohnathanPerk,"The nation's highest #COVID19 positivity rate is in #SouthDakota. Surprise, surprise, the site of last month's Sturgis motorcycle rally. No one should be surprised."
154,2020-09-29 16:24:43+00:00,PTI_News,"6,190 new #coronavirus cases in #AndhraPradesh, tally 6.87 lakh, active cases 59,435; toll rises to 5,780 with 35 more deaths: Police"
155,2020-09-29 16:24:20+00:00,AbdulElSayed,"1,000,0000 people have died GLOBALLY of #COVID19.

200,000 - 1/5 of them - died in America. 

America's #COVID death rate is 4.75 times HIGHER than the rest of the world. 

Is this what Trump means by ""America First?"""
156,2020-09-29 16:23:43+00:00,the_hindu,"Just in | #MadhyaPradesh on Tuesday recorded 1,877 new #COVID19 cases, taking the tally to 1,26,043.  The number of active cases stands at 21,317. 
- @sidharth23196"
157,2020-09-29 16:20:15+00:00,MelrosePaths,It seems I'm increasingly having a  conversation with someone on social distancing on the Chain Bridge at #Gattonside #Melrose. It is NOT acceptable to start across when anyone is already on and going the other way. That's what the signs tell you. #COVID19 😠
158,2020-09-29 16:20:04+00:00,RaeComm,Neither Jadon Sancho nor Roman Bürki travelling with the BVB squad to Munich for the DFL-SuperCup due to respiratory infections. Both negative for #COVID19 in their most recent tests. #FCBBVB #dflsupercup
159,2020-09-29 16:19:31+00:00,MaximoTorero,"Because of #COVID19, the number of extremely poor people are rising again for the first time since 1998. If we invest in building better roads and storage facilities to reduce #foodloss, it can bolster food supplies for those who are facing hunger. #FLWDay #foodloss @fao"
160,2020-09-29 16:19:01+00:00,SharmaKhemchand,"Vice President #VenkaiahNaidu Ji tests #COVID19 positive

We pray for his speedy recovery. 

@MVenkaiahNaidu"
161,2020-09-29 16:17:17+00:00,antoniocostapm,"Congratulations to @JMDBarroso on his appointment as Board Chair of @gavi, at a time when the organization, which #Portugal supports, will be called to play an important role in facilitating equitable and affordable access to #COVID19 vaccines."
162,2020-09-29 16:16:37+00:00,mi6rogue,Is Dominic Cummings breaking #Covid19UK rules still a reason you will no longer follow @BorisJohnson #coronavirus rules?
163,2020-09-29 16:12:32+00:00,BrennanSpiegel,Devastated to learn that a physician colleague of mine in South America just passed from #COVID19. An unfathomable loss. This pandemic is not over. This virus is not yet controlled. Please stay cautious. Please look out for one another. Please stay well.
164,2020-09-29 16:12:27+00:00,swalker06,"Kim Reynolds just out here winging it when it comes to her #COVID19 response. - Donald gotta go in November for sure, but Kim gotta go too next cycle if we ever hope to have a healthy, prosperous state again. #iapolitics #iagov"
165,2020-09-29 16:10:36+00:00,CityCynthia,"Ahead of today's Long Term Care announcement by Ford government NDP leader Andrea Horwath says they are ""months too late"" and should have made these announcements in June or July.  She warns nothing has been done to avert the horrors that #covid19 brought to the homes"
166,2020-09-29 16:08:33+00:00,DrMattMcCarthy,"NEW: NYC #coronavirus infection rate rises to 3.25%, the highest number since June. This represents a 68% increase in new cases over the past 24 hours."
167,2020-09-29 16:07:29+00:00,TedraCobb,".@EliseStefanik has time for debate spin but no time for our troops.

She skipped months of intelligence meetings, on #COVID19 and election security. If she doesn’t want to do her job, she can find a new one.

Have a job opening for Elise? Drop it in the comments! 

⬇️⬇️⬇️⬇️"
168,2020-09-29 16:06:00+00:00,MigrantFreedom,"🧵 #Thread: 6 mo. ago we launched a #COVID19 Hotline to document abuses in ICE prisons. Since then, we’ve received over 10k calls. We just published our latest report analyzing data from the Hotline, attorneys, advocates &amp; media reports. 

Here’s what we found 👇 #FreeThemAll"
169,2020-09-29 16:05:44+00:00,preshitorian,"7,000 cases. Who each infect 3 other people = 
21,000 cases. Who each infect 3 other people = 
63,000 cases. Who each infect 3 other people = 
189,000 cases. Who each infect 3 other people = 
567,000 cases. Who each of infect 3 other people = 
1,700,100 cases.
#COVID19 #WearAMask"
170,2020-09-29 16:03:25+00:00,GirlsontheBall,"NEWS 🗞️ | The FA have confirmed that of the 863 #Covid19 test carried out across the #BarclaysFAWSL &amp; #FAWC from 21-27 September, none have returned positive."
171,2020-09-29 16:02:54+00:00,notcapnamerica,"BREAKING: NYC’s #COVID19 test positivity rate is over 3% today.  

If we are at over 3 % for the next 7 days all public schools will automatically close.

Maybe they shouldn't have been opened to begin with?"
172,2020-09-29 16:00:37+00:00,BirgitC,"Still can't quite understand the difference in #Covid numbers between Germany &amp; the UK. Germany is a country with a larger population &amp; with more tests. Why does Germany have 747 new infections today and the UK almost 10 times as many: 7143?

Something going very wrong in the UK."
173,2020-09-29 15:59:24+00:00,the_hindu,Just in | Vice President M. Venkaiah Naidu tests positive for #COVID19
174,2020-09-29 15:58:33+00:00,ZackFinkNews,"Despite new #coronavirus clusters, @NYGovCuomo says New York State still has one of the lowest infection rates in the nation.

According to @nytimes, New York has 31 cases per 100,000 people, tied with Connecticut. Only New Hampshire, Maine and Vermont have lower infection rates."
